,case_id,activity,participant,cpoint,length
85,308,"[52, 177, 82, 82, 177, 177, 82, 82, 177, 177, 82, 82, 82, 82, 82, 82, 82, 82, 177, 177, 177, 177, 82, 177, 82, 5, 5, 48, 5, 5, 82, 82, 82, 2, 2, 6, 6, 1, 3, 50, 0, 4, 1, 166, 73, 73, 73, 74, 75, 80, 78, 76, 82, 72, 72, 106, 82, 82, 166, 73, 74, 74, 52, 287, 258, 202, 258, 203, 200, 201, 287, 287, 287, 346, 346, 287, 287, 346, 258, 203, 202, 202, 198, 202, 198, 203, 200, 201, 200, 200, 200, 200, 201, 199, 280, 280, 280, 258, 412, 366, 360, 362, 362, 361, 359, 365, 363, 364, 434, 592, 564, 511, 511, 598, 598, 598, 598, 598, 656, 508, 508, 509, 509, 512, 512, 598, 598, 598, 598, 656, 656, 598, 513, 513, 569, 573, 656, 598, 656, 656, 656, 598, 656, 656, 613, 613, 598, 613, 612, 613, 612, 613, 656, 598, 656, 600, 600, 600, 571, 560, 560, 569, 570, 569]",KP8-no,132,164
86,314,"[83, 82, 82, 82, 82, 82, 2, 2, 5, 6, 1, 8, 3, 4, 0, 74, 73, 48, 258, 203, 202, 202, 198, 257, 201, 200, 201, 199, 199, 278, 279, 203, 361, 361, 412, 361, 361, 361, 361, 361, 440, 440, 440, 440, 360, 360, 360, 360, 360, 440, 493, 493, 493, 440, 440, 440, 362, 362, 361, 440, 440, 440, 440, 440, 493, 361, 361, 361, 361, 493, 493, 413, 493, 413, 412, 361, 441, 440, 413, 440, 493]",KP8-no,44,81
87,315,"[50, 16, 82, 82, 82, 178, 178, 50, 2, 178, 178, 178, 178, 82, 178, 178, 178, 82, 178, 82, 178, 53, 178, 178, 178, 82, 178, 178, 178, 178, 178, 178, 82, 178, 178, 178, 178, 50, 26, 82, 82, 82, 108, 5, 5, 6, 6, 3, 3, 4, 4, 0, 74, 74, 2, 202, 202, 198, 203, 200, 201, 201, 201, 199, 278, 280, 203, 361, 361, 366, 362, 412, 364, 364, 440, 440, 495, 495, 495, 495, 440, 365, 359, 412, 363, 365, 365, 432, 434, 412, 412, 571, 508, 511, 510, 509, 512, 513, 507, 507, 590, 592, 508, 508, 669, 722, 670, 674, 673, 713, 671, 672, 743, 744, 674, 825, 827, 803, 805, 805, 806, 806, 806, 806, 801, 806, 801, 801, 806, 938, 938, 938, 938, 938, 938, 938, 883, 938, 894, 938, 857, 801, 806, 806, 882, 933, 933, 883, 883, 933, 801, 801, 938, 938, 938, 882, 882, 938, 938, 938, 938, 801, 938, 938, 938, 938, 938, 882, 801, 806, 938, 882, 938, 938, 882, 938, 938, 857, 938, 938, 938, 882, 938, 938, 883, 857, 938, 894]",KP8-no,124,188
88,316,"[67, 82, 195, 195, 195, 82, 82, 195, 195, 195, 195, 82, 82, 195, 82, 195, 195, 195, 2, 2, 5, 6, 1, 3, 3, 4, 0, 0, 82, 82, 195, 195, 195, 73, 74, 48, 258, 202, 203, 203, 200, 201, 201, 201, 199, 280, 279, 279, 203, 361, 412, 366, 360, 360, 362, 362, 364, 364, 359, 365, 434, 433, 571, 511, 508, 509, 513, 513, 507, 571, 512, 512, 590, 592, 571, 722, 722, 670, 674, 748, 748, 748, 799, 748, 799, 669, 691, 673, 671, 672, 671, 671, 799, 748, 748, 748, 733, 748, 748, 799, 799, 748, 748, 748, 748, 748, 748, 748, 748, 748, 700, 700, 700, 700, 700, 694, 694, 672, 799, 799, 775, 673, 669, 669, 669, 799, 748, 748, 748, 722, 698, 722, 690, 698, 733, 698, 799, 799, 799, 748, 799, 799, 799, 799, 799, 799, 748, 799, 799, 689, 671, 748, 799, 799, 799, 799, 700, 671, 671, 671, 669, 799, 748, 799, 799, 768, 767, 689, 669, 698, 733, 767, 671, 689, 690, 698, 669, 669, 669, 669, 669, 669, 669, 669, 669, 671, 671, 671, 671, 698, 698, 698, 748, 748, 748, 697, 722, 748, 689, 690, 698, 698, 671, 690, 671, 671, 671, 748, 783, 799, 799, 769, 799, 799, 733, 799, 799, 799, 799, 733, 753, 799, 799]",KP8-no,88,223
89,322,"[52, 177, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 72, 73, 73, 75, 177, 82, 82, 74, 82, 75, 75, 76, 76, 76, 75, 82, 77, 75, 76, 76, 77, 76, 741, 722, 674, 670, 674, 722, 722, 722, 673, 672, 740, 791, 748, 748, 748, 748, 748, 748, 744, 743, 743, 743, 805, 854, 854, 854, 854, 854, 854, 806, 809, 802, 803, 874, 875, 590, 571, 513, 513, 656, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 512, 571, 571, 512, 571, 656, 598, 598, 598, 656, 598, 598, 598, 512, 561, 560, 571, 571, 571, 561, 561, 571, 569, 569, 571, 656, 598, 598, 656, 598, 598, 598, 656, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 571, 571, 561, 570, 571, 571, 571, 512, 512, 571, 571, 513, 537, 571, 569, 565, 560, 571, 571, 571, 571, 513, 573, 598, 557, 557, 569, 569, 573, 613, 573, 571, 571, 571, 513, 571, 513, 598, 598, 598, 598, 598, 571, 571, 513, 513, 598, 598, 598, 512, 512, 512, 573, 656, 598, 656, 598, 656, 573, 571, 571, 571, 598, 600, 638, 600, 656, 656]",KP9-no,97,215
90,328,"[102, 82, 82, 175, 175, 175, 82, 82, 82, 82, 82, 82, 175, 175, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 5, 6, 50, 1, 1, 3, 29, 50, 32, 82, 82, 82, 82, 82, 82, 82, 175, 50, 4, 4, 50, 32, 3, 1, 5, 5, 6, 82, 82, 2, 30, 82, 82, 82, 73, 77, 75, 77, 75, 76, 75, 77, 688, 675, 722, 680, 722, 702, 673, 673, 743, 748, 854, 802, 802, 805, 806, 854, 854, 804, 803, 876, 875, 876, 591, 564, 511, 508, 509, 510, 512, 513, 571, 507, 591, 591, 591, 591, 590, 592, 433, 386, 366, 360, 361, 360, 360, 360, 440, 493, 440, 440, 440, 412, 360, 360, 360, 440, 440, 440, 440, 440, 440, 412, 412, 361, 361, 361, 493, 440, 447, 440, 440, 440, 361, 361, 361, 361, 361, 362, 409, 362, 362, 362, 362, 362, 493, 440, 440, 440, 440, 360, 360, 360, 440, 440, 440, 440, 440, 440, 440, 440, 412, 361, 412, 361, 361, 361, 361, 440, 493, 440, 440, 493, 447, 493]",KP9-no,108,180
91,329,"[185, 53, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 2, 2, 5, 6, 1, 3, 3, 4, 3, 3, 4, 4, 4, 32, 107, 82, 82, 82, 82, 82, 82, 74, 79, 82, 79, 77, 78, 77, 876, 854, 854, 882, 854, 803, 802, 805, 806, 882, 882, 882, 882, 882, 854, 806, 801, 882, 882, 882, 882, 882, 882, 882, 882, 853, 854, 852, 938, 882, 882, 882, 882, 882, 882, 882, 938, 882, 854, 854, 854, 806, 882, 938, 938, 938, 882, 882, 854, 854, 801, 882, 841, 852, 852, 853, 806, 854, 852, 938, 938, 882, 882, 882, 801, 854, 801, 854, 854, 882, 882, 922, 883, 883, 883, 893, 857, 938]",KP9-no,65,127
92,330,"[67, 195, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 50, 5, 5, 50, 17, 33, 10, 32, 82, 82, 82, 82, 82, 76, 77, 75, 740, 722, 674, 722, 677, 702, 673, 702, 671, 799, 748, 748, 748, 748, 748, 748, 748, 748, 748, 673, 673, 681, 672, 748, 799, 799, 704, 669, 669, 669, 715, 715, 720, 669, 748, 799, 748, 748, 748, 748, 748, 748, 748, 748, 799, 692, 722, 722, 722, 722, 722, 692, 722, 722, 722, 722, 799, 799, 748, 748, 748, 748, 722, 702, 671, 671, 748, 689, 699, 699, 671, 748, 748, 748, 748, 748, 748, 722, 669, 669, 669, 799, 748, 799, 748, 748, 748, 799, 799, 748, 748, 748, 748, 733, 748, 753, 722]",KP9-no,68,138
93,336,"[84, 82, 82, 177, 82, 82, 82, 82, 82, 82, 82, 82, 82, 177, 82, 177, 177, 177, 177, 82, 177, 106, 105, 105, 50, 2, 2, 5, 6, 1, 3, 3, 1, 1, 177, 82, 82, 177, 177, 75, 75, 76, 77, 77, 76, 75, 75, 75, 75, 74, 77, 177, 82, 82, 82, 77, 77, 76, 76, 75, 77, 76, 75, 79, 78, 78, 81, 80, 77, 76, 745, 722, 669, 669, 671, 671, 673, 673, 711, 724, 791, 748, 748, 748, 743, 743, 741, 741, 740, 741, 591, 571, 571, 511, 571, 508, 509, 509, 510, 511, 513, 513, 512, 507, 507, 512, 611, 598, 598, 593, 592, 592, 591, 592, 591, 589, 590, 589, 589, 588, 598, 598, 598, 598, 595, 598, 598, 596, 598, 594, 594, 591, 589, 591, 590, 650, 646, 598, 598, 588, 593, 434, 433, 412, 360, 366, 366, 400, 359, 364, 363, 365, 409, 360, 360, 362, 433, 279, 218, 226, 257, 201, 201, 199, 200, 200, 260, 346, 287, 201, 199, 203, 203, 277, 72, 50, 1, 5, 6, 50, 3, 3, 3, 78, 78, 74, 50, 170, 2, 50, 5, 82, 82, 72, 72, 166, 82, 82, 169, 168, 168, 48, 2, 5, 6, 1, 3, 3, 4, 4, 0, 0, 748, 722, 670, 674, 674, 673, 673, 669, 671, 672, 672, 748, 784, 650, 650, 571, 511, 573, 656, 656, 598, 598, 511, 511, 510, 509, 515, 513, 512, 513, 513, 571, 561, 571, 598, 649, 650, 650, 650, 598, 598, 650, 656, 598, 598, 598, 598, 598, 598, 598, 611, 571, 571, 569, 561, 513, 512, 512, 573, 613, 600, 656, 600, 600, 600, 656]",SP1-no,102,278
94,342,"[51, 175, 82, 175, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 175, 82, 82, 175, 175, 175, 175, 175, 175, 175, 82, 50, 33, 3, 3, 74, 76, 77, 75, 76, 76, 74, 103, 175, 73, 432, 440, 440, 487, 360, 360, 360, 362, 362, 362, 361, 361, 361, 361, 493, 493, 493, 440, 493, 440, 440, 440, 440, 360, 412, 360, 360, 360, 360, 360, 360, 361, 361, 361, 493, 440, 440, 440, 440, 440, 493, 493, 440, 440, 440, 440, 440, 493, 493, 493, 493, 447, 493, 441, 441]",SP1-no,55,100
95,343,"[86, 107, 82, 82, 82, 82, 82, 82, 178, 82, 82, 82, 82, 50, 82, 82, 5, 5, 82, 82, 82, 82, 82, 82, 82, 82, 82, 178, 178, 82, 82, 82, 82, 6, 1, 3, 3, 4, 4, 0, 3, 3, 50, 2, 75, 74, 82, 82, 82, 82, 178, 82, 82, 178, 178, 178, 178, 178, 82, 53, 178, 178, 178, 178, 78, 78, 78, 78, 79, 77, 77, 78, 75, 76, 75, 76, 76, 81, 81, 80, 81, 79, 81, 72, 77, 74, 75, 75, 76, 53, 178, 82, 178, 82, 82, 78, 79, 79, 77, 854, 805, 805, 806, 806, 801, 806, 938, 882, 882, 938, 938, 882, 854, 801, 801, 806, 801, 857, 882, 882, 882, 882, 854, 852, 851, 853, 853, 806, 857, 894, 894, 894, 938, 938, 893, 917, 883, 883, 938, 882, 938]",SP1-no,104,141
96,344,"[100, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 2, 5, 6, 1, 3, 3, 4, 4, 0, 144, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 13, 14, 0, 4, 48, 2, 77, 77, 77, 80, 877, 877, 933, 933, 877, 877, 743, 748, 722, 722, 670, 674, 691, 669, 671, 669, 669, 669, 669, 799, 748, 748, 689, 679, 671, 671, 671, 799, 748, 748, 748, 748, 748, 748, 748, 748, 748, 799, 748, 669, 669, 669, 669, 669, 669, 669, 748, 748, 748, 733, 767, 767, 733, 679, 671, 679, 671, 671, 722, 669, 671, 753, 753, 753, 799, 748, 748, 748]",SP1-no,67,121
97,350,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 15, 30, 5, 0, 76, 77, 82, 76, 74, 73, 77, 77, 77, 177, 82, 82, 82, 177, 82, 177, 82, 82, 82, 82, 82, 82, 82, 2, 5, 6, 5, 72, 74, 258, 258, 258, 203, 200, 200, 201, 202, 412, 366, 360, 360, 359, 364, 361, 362, 432, 433, 434, 513, 571, 513, 513, 513, 656, 656, 512, 512, 512, 512, 598, 598, 598, 598, 598, 571, 569, 560, 656, 573, 573, 656, 598, 598, 598, 638, 592, 573, 598]",SP10-no,68,91
98,356,"[82, 82, 82, 82, 50, 2, 5, 6, 5, 3, 3, 175, 82, 175, 82, 175, 82, 82, 175, 82, 175, 175, 82, 75, 76, 74, 75, 74, 361, 359, 359, 364, 365, 365, 363, 364, 412, 360, 440, 493, 440, 440, 440, 440, 440, 440, 362, 362, 361, 361, 440, 440, 493, 493, 412, 361, 440, 440, 440, 440, 440, 493, 448, 493, 493, 412, 431, 431, 412, 412, 440]",SP10-no,37,71
99,357,"[82, 82, 178, 82, 82, 82, 178, 82, 50, 2, 50, 3, 4, 0, 50, 6, 1, 82, 82, 178, 178, 82, 73, 75, 76, 77, 82, 77, 854, 822, 854, 801, 801, 806, 806, 806, 938, 938, 882, 882, 882, 882, 854, 805, 802, 807, 822, 854, 804, 807, 807, 801, 801, 801, 801, 938, 882, 882, 882, 938, 938, 806, 854, 806, 801, 852, 846, 853, 938, 882, 882, 938, 854, 854, 854, 857, 805, 854, 806, 894, 857, 883, 917, 854, 938, 894]",SP10-no,33,86
100,358,"[82, 82, 195, 82, 82, 82, 82, 82, 82, 76, 76, 74, 50, 2, 74, 76, 75, 76, 50, 50, 3, 50, 4, 50, 50, 511, 510, 571, 508, 513, 512, 507, 512, 571, 507, 507, 571, 509, 510, 667, 598, 598, 667, 667, 598, 511, 511, 508, 509, 510, 513, 513, 507, 512, 598, 598, 506, 367, 366, 433, 433, 412, 361, 359, 364, 365, 362, 436, 435, 435, 434, 431, 258, 198, 258, 203, 201, 199, 199, 202, 202, 278, 50, 3, 50, 6, 0, 0, 77, 77, 76, 742, 674, 669, 671, 673, 671, 799, 748, 748, 748, 748, 748, 748, 748, 748, 672, 672, 699, 700, 775, 748, 748, 699, 722, 700, 799, 748, 748, 748, 748, 748, 743, 742, 743, 742, 722, 748, 785, 748, 742, 722, 670, 674, 669, 669, 671, 799, 748, 699, 697, 722, 722, 722, 748, 799, 748, 748, 748, 748, 748, 748, 748, 722, 722, 722, 671, 748, 753, 799, 799, 753, 748, 785, 748, 748, 742]",SP10-no,94,167
101,364,"[84, 82, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 82, 177, 177, 177, 177, 177, 177, 177, 82, 177, 177, 177, 177, 177, 177, 82, 82, 82, 82, 82, 82, 82, 82, 50, 76, 76, 76, 78, 75, 75, 75, 74, 74, 75, 76, 77, 76, 48, 5, 41, 3, 4, 0, 0, 0, 593, 515, 513, 513, 513, 513, 513, 512, 569, 571, 561, 507, 507, 513, 512, 512, 598, 656, 598, 598, 560, 513, 513, 512, 512, 571, 565, 507, 571, 571, 536, 529, 529, 571, 531, 531, 512, 531, 531, 1000, 980, 983, 962, 983, 1004, 1011, 1011, 1004, 1005, 993, 1044]",SP12-no,72,116
102,370,"[83, 175, 175, 82, 82, 175, 82, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 82, 175, 175, 175, 175, 175, 175, 175, 175, 82, 82, 175, 175, 175, 175, 50, 5, 4, 5, 175, 175, 175, 73, 75, 75, 74, 75, 433, 412, 412, 359, 359, 359, 365, 365, 363, 361, 361, 360, 361, 361, 361, 361, 360, 360, 360, 360, 360, 360, 412, 493, 493, 493, 493, 493, 493, 493, 493, 440, 493, 493, 493, 493, 493, 440, 493, 493, 440, 493, 493, 493, 493, 493, 412, 362, 412, 412, 361, 361, 361, 361, 361, 361, 361, 361, 361, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 361, 361, 361, 361, 493, 493, 493, 493, 493, 493, 448, 447, 447, 493, 441, 412, 412, 409, 412, 441, 441, 447]",SP12-no,67,158
103,371,"[53, 178, 178, 178, 178, 178, 178, 178, 178, 178, 53, 108, 108, 108, 178, 178, 178, 178, 178, 82, 178, 178, 178, 82, 82, 50, 49, 3, 5, 6, 6, 6, 75, 77, 75, 77, 77, 78, 78, 877, 893, 893, 938, 938, 938, 938, 877, 877, 877, 880, 880, 803, 803, 803, 802, 802, 843, 849, 853, 853, 839, 854, 854, 848, 854, 807, 801, 840, 841, 854, 806, 854, 806, 806, 801, 801, 801, 857, 938, 938, 938, 938, 938, 938, 938, 938, 938, 938, 894, 892, 894, 857, 857, 938, 938, 854, 806, 806, 917, 894, 883, 883]",SP12-no,70,102
104,372,"[100, 195, 82, 82, 195, 195, 82, 82, 195, 195, 195, 195, 195, 195, 195, 195, 195, 158, 195, 82, 195, 82, 82, 82, 82, 195, 195, 82, 82, 82, 82, 82, 72, 166, 75, 82, 82, 100, 195, 195, 195, 144, 50, 50, 11, 5, 50, 50, 50, 14, 82, 195, 82, 82, 82, 82, 73, 79, 79, 82, 145, 82, 48, 5, 72, 72, 166, 144, 67, 195, 82, 82, 195, 195, 195, 195, 195, 195, 195, 195, 195, 82, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 67, 195, 195, 82, 67, 195, 195, 82, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 67, 67, 195, 195, 195, 195, 195, 195, 195, 82, 82, 82, 82, 82, 82, 2, 50, 5, 82, 195, 195, 195, 195, 82, 73, 76, 73, 73, 73, 195, 195, 195, 50, 18, 3, 0, 0, 5, 5, 50, 2, 2, 1, 1, 1, 67, 67, 195, 195, 195, 195, 195, 82, 166, 73, 75, 75, 76, 76, 77, 74, 76, 75, 433, 433, 361, 359, 359, 365, 365, 412, 363, 412, 412, 360, 366, 366, 362, 362, 361, 506, 506, 506, 506, 433, 434, 432, 432, 433, 258, 258, 200, 200, 203, 203, 258, 202, 199, 201, 201, 278, 281, 281, 280, 592, 511, 571, 513, 512, 637, 667, 667, 667, 667, 598, 598, 592, 594, 594, 595, 680, 674, 670, 670, 669, 671, 671, 671, 689, 722, 745, 748, 784, 748, 784, 782, 783, 440, 412, 425, 474, 440, 386, 440, 1167, 1167, 1167, 1193, 1193, 799, 799, 748, 748, 799, 799, 799, 799, 799, 799, 671, 672, 722, 673, 722, 674, 670, 748, 733, 799, 748, 799, 799, 799, 799, 799, 722, 671, 671, 722, 733, 799, 799, 799, 799, 748, 748, 799, 799, 741, 742, 743, 741, 546, 546, 564, 511, 511, 571, 511, 509, 512, 512, 595, 595, 595, 854, 854, 854, 854, 854, 931, 882, 933, 933, 854, 802, 854, 847, 803, 1167, 1183, 1183, 1183, 1183, 571, 567, 571, 511, 508, 508, 508, 513, 507, 512, 593, 593, 593, 591, 594, 742, 780, 785, 785, 785, 739, 670, 674, 670, 670, 674, 674, 673, 672, 672, 681, 693, 694, 689, 700, 689, 690, 753, 733, 799, 671, 671, 671, 669, 722, 674, 669, 669, 669, 669, 669, 669, 673, 669, 669, 669, 722, 775, 768, 799, 799, 799, 799, 733, 733, 799, 674, 670, 722, 672, 671, 780, 781, 738, 738, 748, 780, 784, 670, 670, 674, 669, 669, 669, 673, 673, 679, 671, 671, 689, 690, 690, 692, 692, 733, 799, 799, 733, 799, 799, 799, 799, 799, 799, 799, 748, 671, 669, 799, 799, 799, 799, 799, 671, 671, 767, 799, 769, 748, 748, 799, 769, 767, 733, 799, 733, 799, 799, 799, 799, 733, 733, 767, 799, 671, 669, 733, 753, 748, 753, 753, 669]",SP12-no,243,484
105,378,"[177, 177, 177, 177, 177, 177, 177, 82, 82, 82, 82, 82, 82, 82, 82, 82, 0, 0, 0, 4, 76, 76, 78, 78, 78, 77, 76, 76, 508, 513, 513, 507, 507, 507, 507, 512, 512, 512, 513, 571, 598, 598, 598, 656, 571, 513, 513, 513, 571, 569, 570, 513, 569, 656, 598, 656, 656, 598, 598, 598, 513, 513, 512, 513, 513, 513, 598, 598, 598, 598, 598, 512, 512, 513, 570, 571, 565, 565, 571, 565, 565, 571, 561, 570, 569, 656, 598, 598, 513, 598, 656, 656, 656, 611, 613, 638, 598, 600]",SP13-no,35,98
106,384,"[175, 82, 175, 82, 82, 82, 82, 82, 82, 82, 175, 175, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 175, 175, 175, 76, 76, 75, 75, 75, 75, 448, 412, 359, 359, 359, 359, 365, 365, 365, 363, 361, 360, 360, 360, 493, 440, 493, 493, 493, 440, 440, 440, 440, 440, 493, 440, 440, 440, 362, 361, 361, 361, 493, 440, 440, 493, 413, 493, 493, 493, 440, 440, 440, 440, 440, 440, 440, 493, 448, 447, 493, 440, 493, 493, 493, 493, 493, 493, 440, 440, 440, 440, 493, 493, 493, 440, 413, 361, 361, 360, 360, 360, 360, 412, 361, 371, 409, 366, 366, 362, 362, 362, 412, 378, 378, 493, 447, 441, 441, 360]",SP13-no,44,123
107,385,"[53, 178, 50, 178, 178, 178, 178, 82, 82, 82, 82, 178, 82, 82, 82, 82, 82, 82, 82, 82, 50, 3, 4, 4, 23, 50, 12, 1, 6, 78, 76, 78, 78, 806, 806, 801, 807, 804, 806, 806, 806, 806, 801, 801, 854, 882, 938, 938, 938, 938, 882, 882, 882, 882, 882, 882, 882, 801, 801, 801, 938, 882, 882, 854, 854, 852, 851, 841, 806, 853, 806, 806, 806, 853, 854, 806, 806, 801, 801, 801, 938, 882, 938, 938, 938, 938, 882, 882, 882, 882, 882, 882, 882, 882, 938, 854, 818, 854, 806, 806, 805, 805, 801, 852, 851, 841, 801, 806, 801, 801, 801, 852, 854, 852, 801, 806, 938, 938, 892, 894, 938, 894, 938, 857, 938, 938, 938, 938, 938, 938, 882, 882, 882, 882, 882, 938, 801, 801, 938, 882, 938, 882, 882, 801, 801, 806, 806, 938, 882, 938, 938, 938, 883, 883, 801]",SP13-no,35,155
108,386,"[195, 82, 145, 195, 82, 82, 82, 82, 82, 82, 82, 82, 195, 195, 195, 195, 82, 195, 195, 195, 195, 195, 195, 195, 195, 5, 5, 6, 1, 3, 3, 4, 4, 0, 50, 50, 2, 75, 82, 74, 48, 258, 258, 198, 198, 203, 203, 200, 201, 199, 198, 198, 202, 258, 215, 203, 203, 203, 203, 203, 287, 287, 287, 287, 287, 287, 202, 202, 198, 258, 200, 201, 201, 199, 280, 287, 280, 281, 280, 282, 280, 281, 282, 282, 282, 722, 670, 670, 722, 674, 674, 669, 669, 671, 671, 722, 722, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 672, 702, 671, 669, 669, 799, 799, 748, 748, 799, 689, 671, 690, 722, 698, 692, 698, 690, 698, 692, 669, 669, 669, 799, 748, 748, 748, 748, 748, 748, 748, 748, 799, 799, 799, 799, 799, 799, 799, 799, 799, 704, 671, 671, 669, 722, 748, 799, 799, 799, 799, 799, 748, 799, 799, 799, 748, 722, 669, 691, 692, 698, 690, 722, 722, 700, 700, 671, 669, 722, 722, 669, 748, 748, 767, 769, 767, 748, 799, 799, 799, 748, 748, 748, 748, 748, 799, 748, 799, 748, 748, 799, 748, 748, 748, 748, 671, 669, 669, 669, 669, 753, 753, 799, 767]",SP13-no,93,220
109,392,"[52, 52, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 5, 75, 74, 74, 75, 74, 76, 75, 75, 75, 75, 75, 74, 73, 75, 73, 177, 82, 76, 77, 76, 77, 78, 79, 78, 78, 79, 77, 79, 79, 76, 76, 76, 76, 75, 592, 591, 511, 571, 656, 598, 598, 598, 598, 598, 598, 598, 568, 571, 511, 510, 509, 571, 524, 524, 571, 513, 513, 513, 507, 656, 598, 598, 598, 598, 507, 507, 507, 507, 507, 507, 507, 598, 598, 598, 571, 512, 571, 512, 570, 570, 571, 571, 548, 571, 559, 571, 513, 565, 507, 571, 507, 507, 565, 571, 507, 513, 512, 512, 512, 512, 656, 598, 598, 656, 656, 656, 656, 600, 600, 600]",SP14-no,108,143
110,398,"[51, 175, 175, 175, 82, 82, 82, 82, 82, 82, 82, 175, 82, 175, 175, 82, 82, 82, 82, 82, 82, 82, 175, 82, 175, 82, 175, 175, 175, 175, 175, 74, 73, 77, 76, 75, 75, 75, 74, 433, 412, 360, 440, 440, 440, 440, 493, 493, 493, 440, 440, 493, 440, 493, 440, 360, 360, 360, 360, 361, 412, 409, 362, 361, 361, 440, 440, 440, 440, 360, 361, 412, 362, 362, 409, 411, 493, 493, 447, 440, 440, 440, 440, 440, 440, 440, 440, 493, 493, 360, 361, 412, 361, 360, 360, 360, 360, 360, 440, 440, 493, 493, 493, 493, 493, 493, 441, 447, 447]",SP14-no,59,109
111,399,"[53, 178, 109, 178, 178, 178, 178, 82, 82, 82, 82, 82, 82, 80, 79, 78, 78, 78, 78, 77, 877, 933, 882, 854, 803, 803, 803, 802, 805, 805, 805, 854, 801, 801, 801, 801, 938, 882, 882, 882, 882, 882, 882, 882, 882, 806, 806, 806, 801, 851, 938, 882, 882, 882, 882, 882, 882, 806, 806, 806, 853, 938, 938, 852, 854, 854, 938, 938, 938, 857, 938, 883]",SP14-no,45,72
112,400,"[82, 82, 195, 145, 195, 195, 67, 195, 195, 82, 82, 82, 82, 195, 82, 195, 195, 195, 195, 82, 74, 75, 76, 77, 75, 78, 77, 77, 77, 77, 744, 722, 674, 748, 799, 799, 748, 748, 748, 722, 673, 722, 669, 722, 671, 671, 671, 671, 722, 748, 748, 748, 748, 748, 748, 672, 672, 799, 748, 748, 748, 799, 799, 748, 669, 669, 669, 671, 671, 671, 690, 692, 692, 722, 669, 715, 716, 720, 719, 716, 669, 669, 669, 669, 669, 733, 799, 748, 748, 748, 748, 748, 748, 799, 733, 799, 748, 748, 748, 722, 722, 671, 671, 671, 671, 799, 753, 799, 767, 748]",SP14-no,44,110
113,406,"[5, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 513, 571, 512, 512, 571, 513, 513, 571, 571, 537, 571, 571, 571, 528, 571, 571, 571, 571, 571, 571, 571, 571, 571, 571, 560, 571, 571, 571, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 513, 571, 571, 571, 571, 571, 571, 571, 571, 571, 571, 571, 569, 512, 512, 512, 513, 561, 560, 571, 571, 571, 571, 571, 571, 513, 598, 598, 598, 598, 598, 571, 571, 513, 571, 512, 512, 571, 571, 512, 512, 573, 598, 598, 598, 598, 598, 571, 512, 598, 598, 598, 598, 513, 571, 571, 513, 513, 513, 598, 656, 598, 598, 598, 598, 598, 598, 598, 600, 571, 513, 513, 598, 638, 656]",SP15-no,25,139
114,413,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 76, 854, 854, 854, 854, 854, 854, 854, 854, 854, 805, 854, 854, 854, 854, 854, 854, 806, 854, 806, 806, 806, 801, 801, 801, 801, 882, 882, 882, 882, 882, 882, 852, 854, 851, 852, 854, 852, 854, 854, 854, 854, 857, 938, 857, 938, 882, 938, 882, 882, 938, 882, 938]",SP15-no,35,66
